First Name;Last Name;Gender;Ethnicity;High School;Bachelor;Master;Filename;Accepted
Autumn;Castillo;Female;Somali;Bundeshandelsakademie und Bundeshandelsschule Wien;null;null;cv_450.pdf;Accepted
Katelynn;Brady;Female;Han Chinese;Bundeshandelsakademie und Bundeshandelsschule Graz;null;null;cv_451.pdf;Accepted
Celeste;Gross;Female;Kurdish;Haydn-Gymnasium, Wien;UniversitÑt Wien - Politikwissenschaft;UniversitÑt Wien - Wirtschaftswissenschaften;cv_452.pdf;Accepted
Jaidyn;Palmer;Female;Kazakh;HTL Wels;null;null;cv_453.pdf;Accepted
Kendra;Castillo;Female;Berber;Parhamergymnasium, Wien-Hernals;null;null;cv_454.pdf;Accepted
Danielle;Velazquez;Female;Yoruba;BORG Feldbach, Feldbach;null;null;cv_455.pdf;Accepted
Amanda;Hall;Female;Kazakh;HTL Wolfsberg;UniversitÑt Salzburg - Linguistik;Technische UniversitÑt Wien - Bauingenieurwesen;cv_456.pdf;Accepted
Charity;Ward;Female;Baloch;Vienna Business School - Handelsakademie und;UniversitÑt Graz - Physik;UniversitÑt Wien - ArchÑologie;cv_457.pdf;Accepted
Tiara;Gould;Female;Kikuyu;HTL fÅr Lebensmitteltechnologie Hollabrunn;null;null;cv_458.pdf;Accepted
Magdalena;Hobbs;Female;Dutch;IT-HTL Ybbs;UniversitÑt Wien - Physik;Technische UniversitÑt Wien - Informatik;cv_459.pdf;Accepted
Alejandra;Schwartz;Female;Quechua;BRG Waidhofen an der Ybbs, Waidhofen an der Ybbs;null;null;cv_460.pdf;Accepted
Shirley;Contreras;Female;Baloch;Bundeshandelsakademie und Bundeshandelsschule -;Technische UniversitÑt Wien - Maschinenbau;null;cv_461.pdf;Accepted
Kendall;Khan;Female;Russian;HTBLuVA Mîdling;null;null;cv_462.pdf;Accepted
Taniya;Mays;Female;Turkish;HTBLuVA Ferlach;UniversitÑt Innsbruck - Mathematik;null;cv_463.pdf;Accepted
Joy;Hodge;Female;Quechua;BG und BRG Graz Oeverseegasse, Graz;UniversitÑt Wien - Altertumswissenschaften;UniversitÑt Wien - Deutsche Philologie;cv_464.pdf;Accepted
April;Reese;Female;Arab;Bundeshandelsakademie und Bundeshandelsschule;FH Oberîsterreich - Process Engineering and Production;null;cv_465.pdf;Accepted
Anne;Walters;Female;Amhara;Zweisprachige Bundeshandelsakademie Klagenfurt;null;null;cv_466.pdf;Accepted
Sarah;Yu;Female;Kikuyu;BG und BRG Graz Dreihackengasse, Graz;UniversitÑt Wien - Medizin;Technische UniversitÑt Wien - Maschinenbau;cv_467.pdf;Accepted
Kadence;Wallace;Female;German;Bundeshandelsakademie und Bundeshandelsschule;FH Technikum Wien - Innovation and Technology Management;UniversitÑt Wien - Kunstgeschichte;cv_468.pdf;Accepted
Annabelle;Webster;Female;Kazakh;HTL Bau und Design Linz;FH Wiener Neustadt - Medizinische Informatik;UniversitÑt Wien - égyptologie;cv_469.pdf;Accepted
Vanessa;Harris;Female;Turkish;Bundeshandelsakademie und Bundeshandelsschule;null;null;cv_470.pdf;Accepted
Ashleigh;Travis;Female;Kurdish;BG und BRG Sankt Pîlten Josefstra·e, St. Pîlten;UniversitÑt Wien - Medizin;Technische UniversitÑt Wien - Technische Chemie;cv_471.pdf;Accepted
Marlie;Perry;Female;Tuareg;HTL Innviertel-Nord Andorf;UniversitÑt Salzburg - Lehramt;UniversitÑt Wien - Theaterwissenschaft;cv_472.pdf;Accepted
Morgan;Rodgers;Female;Arab;Hernalser Gymnasium Geblergasse, Wien-Hernals;null;null;cv_473.pdf;Accepted
Gisselle;Hamilton;Female;Navajo;HTL Mistelbach;null;null;cv_474.pdf;Accepted
Melissa;Diaz;Female;Uzbek;Schottengymnasium, Wien;null;null;cv_475.pdf;Accepted
Rachel;Freeman;Female;Chuvash;Zweisprachige Bundeshandelsakademie Klagenfurt;FH Campus Wien - Technical Management;null;cv_476.pdf;Accepted
Raelynn;Frye;Female;Rohingya;Hernalser Gymnasium Geblergasse, Wien-Hernals;FH Wiener Neustadt - Informatik;UniversitÑt Wien - Alte Geschichte und Altertumskunde;cv_477.pdf;Accepted
Serena;Baxter;Female;Scandinavian;IT-HTL Ybbs;UniversitÑt Innsbruck - Physik;Technische UniversitÑt Wien;cv_478.pdf;Accepted
Camryn;Greer;Female;Greek;HTBLuVA Villach;UniversitÑt Salzburg - Soziologie;UniversitÑt Wien - Musikwissenschaft;cv_479.pdf;Accepted
Alia;Campos;Female;English;HTL Steyr;UniversitÑt Innsbruck - Rechtswissenschaften;null;cv_480.pdf;Accepted
Regina;Carlson;Female;Tahitian;BG Wiener Neustadt Zehnergasse, Wiener Neustadt;UniversitÑt Graz - Chemie;Technische UniversitÑt Wien - Elektrotechnik;cv_481.pdf;Accepted
Mercedes;Hopkins;Female;Pashtun;Bundeshandelsakademie und Bundeshandelsschule;FH Oberîsterreich - Interactive Media;null;cv_482.pdf;Accepted
Kayley;Cobb;Female;Dutch;HTBLuVA Wiener Neustadt;UniversitÑt Salzburg - Chemie und Physik der Materialien;UniversitÑt Wien - Astronomie;cv_483.pdf;Accepted
Hailie;Middleton;Female;Portuguese;Bundeshandelsakademie und Bundeshandelsschule -;FH Campus Wien - Nachhaltiges Ressourcenmanagement;UniversitÑt Wien - Soziologie;cv_484.pdf;Accepted
Patience;Robbins;Female;Maasai;BORG Feldbach, Feldbach;UniversitÑt Graz - Earth Sciences;null;cv_485.pdf;Accepted
Laila;Cummings;Female;Mongol;Vienna Business School - Handelsakademie und;UniversitÑt Graz - Biologie;Technische UniversitÑt Wien - Architektur;cv_486.pdf;Accepted
Harper;Chen;Female;Inuit;Bundeshandelsakademie und Bundeshandelsschule - Schule;UniversitÑt Salzburg - Geoinformatik;UniversitÑt Wien - ErnÑhrungswissenschaften;cv_487.pdf;Accepted
Karlie;Weeks;Female;Cherokee;HTL fÅr Lebensmitteltechnologie Hollabrunn;null;null;cv_488.pdf;Accepted
Mckayla;Shannon;Female;Ukrainian;HTL Waidhofen an der Ybbs;null;null;cv_489.pdf;Accepted
Julianne;Avila;Female;Spanish;HTL Bau und Design Linz;BOKU University (UniversitÑt fÅr Bodenkultur Wien) -;UniversitÑt Wien - ArchÑologie;cv_490.pdf;Accepted
Nancy;Henderson;Female;Afro-Caribbean;BG und BRG Sankt Pîlten Josefstra·e, St. Pîlten;FH Technikum Wien - Smart Homes and Assistive Technologies;null;cv_491.pdf;Accepted
Hadley;Charles;Female;Somali;HTL Karlstein;UniversitÑt Salzburg - Rechtswissenschaften;UniversitÑt Wien - Psychologie;cv_492.pdf;Accepted
Aubree;Murray;Female;Fulani;BORG Ternitz Schulcampus Dr. Heinz Fischer, Ternitz;null;null;cv_493.pdf;Accepted
Gillian;Dickson;Female;Assamese;HTL Waidhofen an der Ybbs;null;null;cv_494.pdf;Accepted
Kelly;Avery;Female;Hausa;Bundeshandelsakademie und Bundeshandelsschule;Technische UniversitÑt Wien - Technische Physik;UniversitÑt Wien - ArchÑologie;cv_495.pdf;Accepted
Desiree;Shepard;Female;Burmese;Bundesrealgymnasium Schuhmeierplatz, Wien-Ottakring;UniversitÑt Graz - Molekularbiologie;UniversitÑt Wien - Deutsche Philologie;cv_496.pdf;Accepted
Kaia;Wallace;Female;Assyrian;BG Graz Georgigasse, Graz;null;null;cv_497.pdf;Accepted
Bailee;Dalton;Female;Korean;Parhamergymnasium, Wien-Hernals;FH Campus Wien - Nachhaltiges Ressourcenmanagement;null;cv_498.pdf;Accepted
Emilie;Tate;Female;Xhosa;Bundeshandelsakademie und Bundeshandelsschule;UniversitÑt Graz - Physik;null;cv_499.pdf;Accepted
Mckayla;Hinton;Female;Spanish;Sigmund Freud Gymnasium, Wien;null;null;cv_500.pdf;Accepted
Shaniya;Mccann;Female;Shona;Bundeshandelsakademie und Bundeshandelsschule;null;null;cv_501.pdf;Accepted
Elisabeth;Barton;Female;Uyghur;Schottengymnasium, Wien;FH Campus Wien - Bioengineering;UniversitÑt Wien - Theaterwissenschaft;cv_502.pdf;Accepted
Jordin;Cordova;Female;Fulani;Bundeshandelsakademie und Bundeshandelsschule Liezen;Technische UniversitÑt Wien - Elektrotechnik;Technische UniversitÑt Wien - Elektrotechnik;cv_503.pdf;Accepted
Tania;Mcgee;Female;Uzbek;BORG und Bundeshandelsschule fÅr Leistsungssportler St.;null;null;cv_504.pdf;Accepted
Kinsley;Holt;Female;Somali;HTL Mistelbach;FH Technikum Wien - Sports Equipment Technology;UniversitÑt Wien - Mathematik;cv_505.pdf;Accepted
Rachael;Barnes;Female;Oromo;Bundesgymnasium Maroltingergasse, Wien-Ottakring;UniversitÑt Wien - Deutsche Philologie;UniversitÑt Wien - Politikwissenschaft;cv_506.pdf;Accepted
Laylah;Oconnor;Female;Sephardic Jewish;Zweisprachige Bundeshandelsakademie Klagenfurt;FH Technikum Wien - Renewable Energy Systems;null;cv_507.pdf;Accepted
Baylee;Manning;Female;Khmer;HTL Wels;UniversitÑt Innsbruck - Bauingenieurwissenschaften;UniversitÑt Wien - Sprachwissenschaft;cv_508.pdf;Accepted
Isabel;Jones;Female;Polish;Bundeshandelsakademie und Bundeshandelsschule;null;null;cv_509.pdf;Accepted
Avah;Ochoa;Female;Amazonian Indigenous Peoples;HTL Innviertel-Nord Andorf;UniversitÑt Graz - Volkswirtschaftslehre;UniversitÑt Wien - Japanologie;cv_510.pdf;Accepted
Stephany;Elliott;Female;Oromo;HTBLuVA Ferlach;Technische UniversitÑt Wien - Architektur;null;cv_511.pdf;Accepted
Lilianna;Gentry;Female;Amhara;Bundeshandelsakademie und Bundeshandelsschule;UniversitÑt Innsbruck - Soziologie;UniversitÑt Wien - Mathematik;cv_512.pdf;Accepted
Lea;Neal;Female;Sephardic Jewish;HTL Hollabrunn;UniversitÑt Salzburg - Geschichte;UniversitÑt Wien - égyptologie;cv_513.pdf;Accepted
Yaritza;Stanley;Female;Aboriginal Australian;Bundeshandelsakademie und Bundeshandelsschule;UniversitÑt Wien - Afrikawissenschaften;null;cv_514.pdf;Accepted
Karen;Gilbert;Female;M?ori;HTBLuVA Wiener Neustadt;FH Technikum Wien - Renewable Energy Systems;UniversitÑt Wien - Informatik;cv_515.pdf;Accepted
Tessa;Mcgee;Female;Assyrian;HTL Steyr;null;null;cv_516.pdf;Accepted
Makena;Collins;Female;Burmese;BG und BRG Sankt Pîlten Josefstra·e, St. Pîlten;BOKU University (UniversitÑt fÅr Bodenkultur Wien) -;UniversitÑt Wien - Arabistik;cv_517.pdf;Accepted
Aliza;Sweeney;Female;Albanian;Bundeshandelsakademie und Bundeshandelsschule Wîrgl;UniversitÑt Salzburg - Mathematik;UniversitÑt Wien - Romanistik;cv_518.pdf;Accepted
Taliyah;Leonard;Female;Somali;HTL1 Lastenstra·e Klagenfurt;null;null;cv_519.pdf;Accepted
Hanna;Jensen;Female;Zulu;BG BRG Graz Marschallgasse, Graz;Technische UniversitÑt Wien - Raumplanung und Raumordnung;null;cv_520.pdf;Accepted
Dayana;Nixon;Female;Vietnamese;Bundeshandelsakademie und Bundeshandelsschule Wels;null;null;cv_521.pdf;Accepted
Maribel;Harrell;Female;Tibetan;BRG Waidhofen an der Ybbs, Waidhofen an der Ybbs;BOKU University (UniversitÑt fÅr Bodenkultur Wien) - Umwelt-;null;cv_522.pdf;Accepted
Angelina;Goodman;Female;M?ori;BG/BRG und HLW Kîflach, Kîflach;FH Campus Wien - Integriertes Sicherheitsmanagement;UniversitÑt Wien - Musikwissenschaft;cv_523.pdf;Accepted
Margaret;Hayden;Female;Tamil;Gymnasium Maria Regina, Wien;FH Oberîsterreich - Innovation Engineering and Management;Technische UniversitÑt Wien;cv_524.pdf;Accepted
Brooke;Kline;Female;Quechua;BRG Graz Kîrîsistra·e, Graz;UniversitÑt Salzburg - Soziologie;null;cv_525.pdf;Accepted
Elsie;Hobbs;Female;Tibetan;Bundeshandelsakademie und Bundeshandelsschule Traun;null;null;cv_526.pdf;Accepted
Mira;Wilkinson;Female;Aboriginal Australian;Bundeshandelsakademie und Bundeshandelsschule;FH Oberîsterreich - Mobile Computing;UniversitÑt Wien - Alte Geschichte und Altertumskunde;cv_527.pdf;Accepted
Jadyn;Patel;Female;Navajo;Hernalser Gymnasium Geblergasse, Wien-Hernals;FH Wiener Neustadt - LogopÑdie;UniversitÑt Wien - Chemie;cv_528.pdf;Accepted
Lexi;Krueger;Female;Mohawk;BG BRG Graz Marschallgasse, Graz;null;null;cv_529.pdf;Accepted
Jennifer;Ross;Female;Inuit;BG und BRG Sankt Pîlten Josefstra·e, St. Pîlten;BOKU University (UniversitÑt fÅr Bodenkultur Wien) -;UniversitÑt Wien - Afrikawissenschaften;cv_530.pdf;Accepted
Alexis;Poole;Female;Burmese;Bundeshandelsakademie und Bundeshandelsschule -;null;null;cv_531.pdf;Accepted
Marely;Larsen;Female;Tuareg;BG BRG Graz Marschallgasse, Graz;FH Wiener Neustadt - Ergotherapie;UniversitÑt Wien - Astronomie;cv_532.pdf;Accepted
Madeline;Rich;Female;Scandinavian;BG und BRG Graz Carnerigasse, Graz;FH Wiener Neustadt - Business Consultancy International;UniversitÑt Wien - ErnÑhrungswissenschaften;cv_533.pdf;Accepted
Baylee;Savage;Female;Mohawk;Bundeshandelsakademie und Bundeshandelsschule -;UniversitÑt Graz - Umweltsystemwissenschaften;UniversitÑt Wien - Physik;cv_534.pdf;Accepted
Marie;Lara;Female;English;Bundeshandelsakademie und Bundeshandelsschule - Schule;null;null;cv_535.pdf;Accepted
Sylvia;Frey;Female;Kikuyu;BG Wiener Neustadt Zehnergasse, Wiener Neustadt;FH Technikum Wien - Game Engineering and Simulation;Technische UniversitÑt Wien - Elektrotechnik;cv_536.pdf;Accepted
Matilda;Brock;Female;Kikuyu;Parhamergymnasium, Wien-Hernals;UniversitÑt Graz - Pharmazie;UniversitÑt Wien - Philosophie;cv_537.pdf;Accepted
Monserrat;Wood;Female;Druze;BG und BRG Graz Oeverseegasse, Graz;FH Campus Wien - Nachhaltiges Ressourcenmanagement;Technische UniversitÑt Wien - Raumplanung und Raumordnung;cv_538.pdf;Accepted
Kaleigh;Sims;Female;Portuguese;Bundesrealgymnasium Schuhmeierplatz, Wien-Ottakring;UniversitÑt Innsbruck - Wirtschaftswissenschaften;null;cv_539.pdf;Accepted
Yuliana;Bolton;Female;Basque;BRG Graz Kîrîsistra·e, Graz;null;null;cv_540.pdf;Accepted
Keely;Blackburn;Female;Ashanti;HTBLuVA Mîdling;Technische UniversitÑt Wien - Mathematik;Technische UniversitÑt Wien - Maschinenbau;cv_541.pdf;Accepted
Jordin;Stokes;Female;Kurdish;Bundeshandelsakademie und Bundeshandelsschule I;null;null;cv_542.pdf;Accepted
Saige;Griffith;Female;Navajo;Bundesrealgymnasium Schuhmeierplatz, Wien-Ottakring;UniversitÑt Graz - Soziologie;UniversitÑt Wien - Medizin;cv_543.pdf;Accepted
Macey;Waters;Female;Druze;Vienna Business School - Handelsakademie und;FH Wiener Neustadt - Informatik;UniversitÑt Wien - Rechtswissenschaften;cv_544.pdf;Accepted
Beatrice;Griffith;Female;Celtic;HTL Wolfsberg;FH Oberîsterreich - Automotive Computing;null;cv_545.pdf;Accepted
Faith;Hatfield;Female;Aboriginal Australian;Bundeshandelsakademie und Bundeshandelsschule Traun;UniversitÑt Graz - Betriebswirtschaft;UniversitÑt Wien - Rechtswissenschaften;cv_546.pdf;Accepted
Alison;Meyer;Female;Maasai;Gymnasium Maria Regina, Wien;null;null;cv_547.pdf;Accepted
Liliana;Dorsey;Female;Shona;Bundeshandelsakademie und Bundeshandelsschule;FH Oberîsterreich - Medical Engineering;UniversitÑt Wien - Soziologie;cv_548.pdf;Accepted
Kaia;Conrad;Female;M?ori;Bundeshandelsakademie und Bundeshandelsschule;null;null;cv_549.pdf;Accepted
Giuliana;Graves;Female;Assamese;HTBLuVA Wiener Neustadt;null;null;cv_550.pdf;Accepted
Emilee;Rios;Female;Igbo;HTL fÅr Lebensmitteltechnologie Hollabrunn;UniversitÑt Graz - Philosophie;UniversitÑt Wien - Soziologie;cv_551.pdf;Accepted
Chana;Marks;Female;Afro-Latin American;Bundeshandelsakademie und Bundeshandelsschule;UniversitÑt Wien - Biologie;null;cv_552.pdf;Accepted
Kirsten;Valenzuela;Female;Druze;Bundeshandelsakademie und Bundeshandelsschule;UniversitÑt Wien - Alte Geschichte und Altertumskunde;UniversitÑt Wien - Japanologie;cv_553.pdf;Accepted
Giana;Mejia;Female;German;HTL Baden Malerschule Leesdorf;FH Technikum Wien - Biomedical Engineering;UniversitÑt Wien - Chemie;cv_554.pdf;Accepted
Mariam;Goodwin;Female;Maasai;Hernalser Gymnasium Geblergasse, Wien-Hernals;UniversitÑt Graz - Lehramt;UniversitÑt Wien - Altertumswissenschaften;cv_555.pdf;Accepted
Harley;Hogan;Female;Burmese;HTL Waidhofen an der Ybbs;UniversitÑt Salzburg - Psychologie;null;cv_556.pdf;Accepted
Malia;Cunningham;Female;Scandinavian;BG BRG und BORG Hartberg, Hartberg;FH Joanneum - Bauplanung und Bauwirtschaft;null;cv_557.pdf;Accepted
Piper;Oconnell;Female;Sephardic Jewish;HTBLuVA Pinkafeld;FH Joanneum - eHealth;UniversitÑt Wien - Arabistik;cv_558.pdf;Accepted
Rhianna;Ali;Female;Uzbek;IT-HTL Ybbs;FH Oberîsterreich - Global Sales and Marketing;null;cv_559.pdf;Accepted
Kelsey;Ewing;Female;Coptic;HTL Karlstein;null;null;cv_560.pdf;Accepted
Marley;Malone;Female;Uzbek;Bundeshandelsakademie und Bundeshandelsschule;UniversitÑt Wien - Musikwissenschaft;UniversitÑt Wien - Kunstgeschichte;cv_561.pdf;Accepted
Kiara;Olson;Female;Bengali;Bundeshandelsakademie und Bundeshandelsschule -;UniversitÑt Graz - Informatik;Technische UniversitÑt Wien - Physik;cv_562.pdf;Accepted
Aliana;Hudson;Female;Hmong;BG und BRG Graz Oeverseegasse, Graz;UniversitÑt Innsbruck - Architektur;null;cv_563.pdf;Accepted
Maya;Walton;Female;MÇtis;BG und BRG Waidhofen an der Thaya, Waidhofen an der;UniversitÑt Graz - Erziehungs- und Bildungswissenschaft;UniversitÑt Wien - Afrikawissenschaften;cv_564.pdf;Accepted
Adyson;Calhoun;Female;Burmese;Bundeshandelsakademie und Bundeshandelsschule St.;UniversitÑt Innsbruck - Architektur;UniversitÑt Wien - Medizin;cv_565.pdf;Accepted
Shyann;Silva;Female;Baloch;HTBLuVA St. Pîlten;null;null;cv_566.pdf;Accepted
Kaliyah;Henson;Female;Ukrainian;Bundeshandelsakademie und Bundeshandelsschule;UniversitÑt Innsbruck - Wirtschaftswissenschaften;UniversitÑt Wien - ErnÑhrungswissenschaften;cv_567.pdf;Accepted
Camilla;Sawyer;Female;Cherokee;BG Wiener Neustradt Babenbergerring, Wiener Neustadt;null;null;cv_568.pdf;Accepted
Lia;Jarvis;Female;Chuvash;BG Graz Pestalozzistra·e, Graz;null;null;cv_569.pdf;Accepted
Aileen;Wilkinson;Female;Spanish;HTL Waidhofen an der Ybbs;Technische UniversitÑt Wien - Architektur;Technische UniversitÑt Wien;cv_570.pdf;Accepted
Ryleigh;Hooper;Female;MÇtis;HTL fÅr Lebensmitteltechnologie Wels;UniversitÑt Innsbruck - Lehramt;UniversitÑt Wien - Mathematik;cv_571.pdf;Accepted
Madison;Hoover;Female;Somali;HTBLuVA Villach;Technische UniversitÑt Wien - Verfahrenstechnik;null;cv_572.pdf;Accepted
Lillie;Wiggins;Female;Igbo;Bundesrealgymnasium Schuhmeierplatz, Wien-Ottakring;null;null;cv_573.pdf;Accepted
Ciara;Hendricks;Female;Ashanti;Vienna Business School - Handelsakademie III,;null;null;cv_574.pdf;Accepted
Dayami;Bass;Female;Tamil;HTBL Krems;FH Technikum Wien - Data Science;UniversitÑt Wien - Translationswissenschaft;cv_575.pdf;Accepted
Edith;Lutz;Female;Polish;Schottengymnasium, Wien;FH Technikum Wien - Renewable Energy Systems;UniversitÑt Wien - Japanologie;cv_576.pdf;Accepted
Lainey;Haas;Female;Assamese;HBLFA Wieselburg (Francisco-Josephinum);null;null;cv_577.pdf;Accepted
Aria;Austin;Female;Ewe;BG und BRG Graz Dreihackengasse, Graz;FH Joanneum - Bauplanung und Bauwirtschaft;Technische UniversitÑt Wien - Physik;cv_578.pdf;Accepted
Alexus;Gould;Female;Shona;HTL Wolfsberg;UniversitÑt Salzburg - Wirtschaftswissenschaften;UniversitÑt Wien - Geographie;cv_579.pdf;Accepted
Tamia;Silva;Female;Baloch;BRG Graz Kîrîsistra·e, Graz;Technische UniversitÑt Wien - Wirtschaftsinformatik;UniversitÑt Wien - Klassische Philologie;cv_580.pdf;Accepted
Natalia;Ballard;Female;Sephardic Jewish;BRG Graz Petersgasse, Graz;FH Technikum Wien - Renewable Energy Systems;null;cv_581.pdf;Accepted
Sarai;Delgado;Female;Persian;Bundeshandelsakademie und Bundeshandelsschule;BOKU University (UniversitÑt fÅr Bodenkultur Wien) - Weinbau,;null;cv_582.pdf;Accepted
Kennedi;Buckley;Female;Malay;HTBLuVA Mîdling;null;null;cv_583.pdf;Accepted
Alanna;Shaffer;Female;Jewish;HTL Mistelbach;FH Wiener Neustadt - Allgemeine Gesundheits- und;UniversitÑt Wien - Alte Geschichte und Altertumskunde;cv_584.pdf;Accepted
Angela;Sullivan;Female;Kazakh;HTL Braunau;null;null;cv_585.pdf;Accepted
Destiney;Carr;Female;Mohawk;HTL Mîssingerstra·e, Klagenfurt;null;null;cv_586.pdf;Accepted
Aurora;Ellison;Female;Berber;BRG Graz Petersgasse, Graz;FH Oberîsterreich - Social Work;UniversitÑt Wien - Astronomie;cv_587.pdf;Accepted
Khloe;Conner;Female;Celtic;BG Wiener Neustradt Babenbergerring, Wiener Neustadt;FH Joanneum - LogopÑdie;Technische UniversitÑt Wien - Mathematik;cv_588.pdf;Accepted
Kasey;Walls;Female;Afro-Caribbean;HTL Innviertel-Nord Andorf;UniversitÑt Wien - Judaistik;Technische UniversitÑt Wien - Mathematik;cv_589.pdf;Accepted
Moriah;Higgins;Female;Somali;Bundeshandelsakademie und Bundeshandelsschule St.;FH Oberîsterreich - Global Sales and Marketing;UniversitÑt Wien - Biologie;cv_590.pdf;Accepted
Julianne;Chung;Female;English;HTL Wels;FH Technikum Wien - Biomedical Engineering;UniversitÑt Wien - Deutsche Philologie;cv_591.pdf;Accepted
Kyla;Lyons;Female;Tahitian;HTBLuVA St. Pîlten;null;null;cv_592.pdf;Accepted
Zoie;Mayo;Female;German;BG und BRG Sankt Pîlten Josefstra·e, St. Pîlten;UniversitÑt Wien - Mathematik;Technische UniversitÑt Wien - Technische Chemie;cv_593.pdf;Accepted
Naima;Novak;Female;Uzbek;BRG und BORG St Pîlten Schulring, St. Pîlten;FH Oberîsterreich - Hardware-Software-Design;UniversitÑt Wien - Romanistik;cv_594.pdf;Accepted
Raina;Shaffer;Female;Ashanti;Bundeshandelsakademie und Bundeshandelsschule;null;null;cv_595.pdf;Accepted
Bridget;Huff;Female;Arab;Gymnasium Maria Regina, Wien;null;null;cv_596.pdf;Accepted
Karina;Luna;Female;MÇtis;HTL Wels;null;null;cv_597.pdf;Accepted
Amiyah;Bartlett;Female;Tibetan;HTBLuVA St. Pîlten;FH Wiener Neustadt - Agrartechnologie & Digital Farming;null;cv_598.pdf;Accepted
Liana;Spears;Female;Zulu;Bundeshandelsakademie und Bundeshandelsschule Bad;UniversitÑt Graz - Mathematik;UniversitÑt Wien - Medizin;cv_599.pdf;Accepted
Lizeth;Francis;Female;Uyghur;Bundeshandelsakademie und Bundeshandelsschule;Technische UniversitÑt Wien - Bauingenieurwesen;Technische UniversitÑt Wien;cv_600.pdf;Accepted
Ashleigh;Lee;Female;Ewe;Bundeshandelsakademie und Bundeshandelsschule Wels;UniversitÑt Salzburg - Chemie und Physik der Materialien;UniversitÑt Wien - Wirtschaftswissenschaften;cv_601.pdf;Accepted
Anna;Nash;Female;Malay;HTL Wolfsberg;null;null;cv_602.pdf;Accepted
Karley;Hurst;Female;Japanese;HTL fÅr Lebensmitteltechnologie Wels;null;null;cv_603.pdf;Accepted
Lindsay;Jordan;Female;Tongan;HTL Steyr;null;null;cv_604.pdf;Accepted
Nicole;Moore;Female;Maasai;HTL Linz 2 Linzer Technikum ? LiTEC;null;null;cv_605.pdf;Accepted
Helena;Webster;Female;Uyghur;HTL Innviertel-Nord Andorf;null;null;cv_606.pdf;Accepted
Addisyn;Aguirre;Female;Bengali;HTBL Krems;null;null;cv_607.pdf;Accepted
Haven;Mcbride;Female;Kikuyu;HTBLuVA Ferlach;UniversitÑt Graz - Sprachwissenschaft;null;cv_608.pdf;Accepted
Valeria;Reese;Female;Tamil;Bundeshandelsakademie und Bundeshandelsschule Bad;null;null;cv_609.pdf;Accepted
Jaelynn;Hayes;Female;Jewish;BORG und Bundeshandelsschule fÅr Leistsungssportler St.;null;null;cv_610.pdf;Accepted
Amaris;Berry;Female;Assamese;HTL Wels;UniversitÑt Salzburg - Rechtswissenschaften;Technische UniversitÑt Wien - Physik;cv_611.pdf;Accepted
Jessie;Bright;Female;Oromo;HTL Bau und Design Linz;null;null;cv_612.pdf;Accepted
Kaylin;Nicholson;Female;Tahitian;Bundeshandelsakademie und Bundeshandelsschule Wien;UniversitÑt Salzburg - Sportwissenschaft;null;cv_613.pdf;Accepted
London;Knight;Female;Somali;Schottengymnasium, Wien;FH Technikum Wien - Smart Homes and Assistive Technologies;UniversitÑt Wien - Geschichte;cv_614.pdf;Accepted
Natasha;Newman;Female;Aboriginal Australian;Bundeshandelsakademie und Bundeshandelsschule;UniversitÑt Graz - Physik;null;cv_615.pdf;Accepted
Hailey;Roach;Female;Khmer;HTL Braunau;null;null;cv_616.pdf;Accepted
Kaley;Wright;Female;Igbo;HTL Wels;UniversitÑt Salzburg - Linguistik;UniversitÑt Wien - Medizin;cv_617.pdf;Accepted
Alena;Schmidt;Female;Portuguese;Bundeshandelsakademie und Bundeshandelsschule -;UniversitÑt Wien - Wirtschaftswissenschaften;UniversitÑt Wien - Alte Geschichte und Altertumskunde;cv_618.pdf;Accepted
Kamryn;Gonzales;Female;Punjabi;Schottengymnasium, Wien;UniversitÑt Wien - Romanistik;UniversitÑt Wien - Translationswissenschaft;cv_619.pdf;Accepted
Noemi;Robertson;Female;French;HTL Hollabrunn;FH Joanneum - Gesundheits- und Krankenpflege;Technische UniversitÑt Wien - Bauingenieurwesen;cv_620.pdf;Accepted
Aaliyah;Archer;Female;Malay;Bundeshandelsakademie und Bundeshandelsschule -;null;null;cv_621.pdf;Accepted
Ashley;Espinoza;Female;Mohawk;HTBLuVA Wiener Neustadt;UniversitÑt Innsbruck - Bauingenieurwissenschaften;UniversitÑt Wien - Anglistik;cv_622.pdf;Accepted
Skylar;Jenkins;Female;Amhara;BG BRG und BORG Hartberg, Hartberg;UniversitÑt Wien - Kunstgeschichte;null;cv_623.pdf;Accepted
Raquel;Fritz;Female;Khmer;BG Wiener Neustradt Babenbergerring, Wiener Neustadt;UniversitÑt Graz - Betriebswirtschaft;null;cv_624.pdf;Accepted
Makayla;Campbell;Female;Albanian;HTL Braunau;null;null;cv_625.pdf;Accepted
Anne;Lam;Female;Baloch;Bundeshandelsakademie und Bundeshandelsschule -;null;null;cv_626.pdf;Accepted
Casey;Cole;Female;Kurdish;HTBLuVA St. Pîlten;UniversitÑt Wien - Astronomie;null;cv_627.pdf;Accepted
Catalina;Huang;Female;German;HTBLuVA Ferlach;null;null;cv_628.pdf;Accepted
Natalee;Mathis;Female;Berber;Bundeshandelsakademie und Bundeshandelsschule Bad;UniversitÑt Wien - Mathematik;Technische UniversitÑt Wien - Physik;cv_629.pdf;Accepted
